2013-11-01 00:04:12,1
2013-11-01 00:09:12,1
2013-11-01 00:14:12,1
2013-11-01 00:19:12,1
2013-11-01 00:24:12,1
2013-11-01 00:29:12,1
2013-11-01 00:34:13,1
2013-11-01 00:39:13,1
2013-11-01 00:44:13,1
2013-11-01 00:49:13,1
2013-11-01 00:54:13,1
2013-11-01 00:59:13,1
2013-11-01 01:04:13,1
2013-11-01 01:09:13,1
2013-11-01 01:14:14,1
2013-11-01 01:19:14,1
2013-11-01 01:24:14,1
2013-11-01 01:29:14,1
2013-11-01 01:34:14,1
2013-11-01 01:39:14,1
2013-11-01 01:44:14,1
2013-11-01 01:49:14,1
2013-11-01 01:54:14,1
2013-11-01 01:59:14,1
2013-11-01 02:04:15,1
2013-11-01 02:09:15,1
2013-11-01 02:14:15,1
2013-11-01 02:19:15,1
2013-11-01 02:24:15,1
2013-11-01 02:29:15,1
2013-11-01 02:34:15,1
2013-11-01 02:39:15,1
2013-11-01 02:44:15,1
2013-11-01 02:49:16,1
2013-11-01 02:54:16,1
2013-11-01 02:59:16,1
2013-11-01 03:04:16,1
2013-11-01 03:09:16,1
2013-11-01 03:14:16,1
2013-11-01 03:19:16,1
2013-11-01 03:24:16,1
2013-11-01 03:29:16,1
2013-11-01 03:34:16,1
2013-11-01 03:39:17,1
2013-11-01 03:44:17,1
2013-11-01 03:49:17,1
2013-11-01 03:54:17,1
2013-11-01 03:59:17,1
2013-11-01 04:04:17,1
2013-11-01 04:09:17,1
2013-11-01 04:14:17,1
2013-11-01 04:19:17,1
2013-11-01 04:24:17,1
2013-11-01 04:29:17,1
2013-11-01 04:34:17,1
2013-11-01 04:39:17,1
2013-11-01 04:44:18,1
2013-11-01 04:49:18,1
2013-11-01 04:54:18,1
2013-11-01 04:59:18,1
2013-11-01 05:04:18,1
2013-11-01 05:09:18,1
2013-11-01 05:14:19,1
2013-11-01 05:19:19,1
2013-11-01 05:24:19,1
2013-11-01 05:29:19,1
2013-11-01 05:34:19,1
2013-11-01 05:39:19,1
2013-11-01 05:44:19,1
2013-11-01 05:49:19,1
2013-11-01 05:54:20,1
2013-11-01 05:59:20,1
2013-11-01 06:04:20,1
2013-11-01 06:09:20,1
2013-11-01 06:14:20,1
2013-11-01 06:19:20,1
2013-11-01 06:24:20,1
2013-11-01 06:29:20,1
2013-11-01 06:34:21,1
2013-11-01 06:39:21,1
2013-11-01 06:44:21,1
2013-11-01 06:49:21,1
2013-11-01 06:54:21,1
2013-11-01 06:59:21,1
2013-11-01 07:04:21,1
2013-11-01 07:09:21,1
2013-11-01 07:14:22,1
2013-11-01 07:19:22,1
2013-11-01 07:24:22,1
2013-11-01 07:29:22,1
2013-11-01 07:34:22,1
2013-11-01 07:39:22,1
2013-11-01 07:44:22,1
2013-11-01 07:49:22,1
2013-11-01 07:54:23,1
2013-11-01 07:59:23,1
2013-11-01 08:04:23,1
2013-11-01 08:09:23,1
2013-11-01 08:14:23,1
2013-11-01 08:19:23,1
2013-11-01 08:24:23,1
2013-11-01 08:29:24,1
2013-11-01 08:34:24,1
2013-11-01 08:39:24,1
2013-11-01 08:44:24,1
2013-11-01 08:49:24,1
2013-11-01 08:54:24,1
2013-11-01 08:59:24,1
2013-11-01 09:04:24,1
2013-11-01 09:09:24,1
2013-11-01 09:14:24,1
2013-11-01 09:19:24,1
2013-11-01 09:24:24,1
2013-11-01 09:29:24,1
2013-11-01 09:34:25,1
2013-11-01 09:39:25,1
2013-11-01 09:44:25,1
2013-11-01 09:49:25,1
2013-11-01 09:54:25,1
2013-11-01 09:59:25,1
2013-11-01 10:04:25,1
2013-11-01 10:09:25,1
2013-11-01 10:14:25,1
2013-11-01 10:19:25,1
2013-11-01 10:24:25,1
2013-11-01 10:29:25,1
2013-11-01 10:34:25,1
2013-11-01 10:39:25,1
2013-11-01 10:44:25,1
2013-11-01 10:49:25,1
2013-11-01 10:54:25,1
2013-11-01 10:59:26,1
2013-11-01 11:04:26,1
2013-11-01 11:09:26,1
2013-11-01 11:14:26,1
2013-11-01 11:19:26,1
2013-11-01 11:24:26,1
2013-11-01 11:29:26,1
2013-11-01 11:34:26,1
2013-11-01 11:39:26,1
2013-11-01 11:44:26,1
2013-11-01 11:49:26,1
2013-11-01 11:54:26,1
2013-11-01 11:59:26,1
2013-11-01 12:04:26,1
2013-11-01 12:09:27,1
2013-11-01 12:14:27,1
2013-11-01 12:19:27,1
2013-11-01 12:24:27,1
2013-11-01 12:29:27,1
2013-11-01 12:34:27,1
2013-11-01 12:39:27,1
2013-11-01 12:44:27,1
2013-11-01 12:49:27,1
2013-11-01 12:54:27,1
2013-11-01 12:59:27,1
2013-11-01 13:04:27,1
2013-11-01 13:09:27,1
2013-11-01 13:14:27,1
2013-11-01 13:19:27,1
2013-11-01 13:24:29,1
2013-11-01 13:29:34,1
2013-11-01 13:34:34,1
2013-11-01 13:39:34,1
2013-11-01 13:44:34,1
2013-11-01 13:49:34,1
2013-11-01 13:54:34,1
2013-11-01 13:59:34,1
2013-11-01 14:04:34,1
2013-11-01 14:09:34,1
2013-11-01 14:19:07,1
2013-11-01 14:24:07,1
2013-11-01 14:29:07,1
2013-11-01 14:34:07,1
2013-11-01 14:39:07,1
2013-11-01 14:44:07,1
2013-11-01 14:49:07,1
2013-11-01 14:54:07,1
2013-11-01 14:59:07,1
2013-11-01 15:04:07,1
2013-11-01 15:09:07,1
2013-11-01 15:14:07,1
2013-11-01 15:19:07,1
2013-11-01 15:24:07,1
2013-11-01 15:29:08,1
2013-11-01 15:34:08,1
2013-11-01 15:39:08,1
2013-11-01 15:44:08,1
2013-11-01 15:49:08,1
2013-11-01 15:54:08,1
2013-11-01 15:59:08,1
2013-11-01 16:04:09,1
2013-11-01 16:09:09,1
2013-11-01 16:14:09,1
2013-11-01 16:19:09,1
2013-11-01 16:24:09,1
2013-11-01 16:29:09,1
2013-11-01 16:34:09,1
2013-11-01 16:39:09,1
2013-11-01 16:44:10,1
2013-11-01 16:49:10,1
2013-11-01 16:54:10,1
2013-11-01 16:59:10,1
2013-11-01 17:04:10,1
2013-11-01 17:09:11,1
2013-11-01 17:14:11,1
2013-11-01 17:19:11,1
2013-11-01 17:24:11,1
2013-11-01 17:29:11,1
2013-11-01 17:34:11,1
2013-11-01 17:39:12,1
2013-11-01 17:44:12,1
2013-11-01 17:49:12,1
2013-11-01 17:54:13,1
2013-11-01 17:59:22,1
2013-11-01 18:04:22,1
2013-11-01 18:09:22,1
2013-11-01 18:14:23,1
2013-11-01 18:19:23,1
2013-11-01 18:24:23,1
2013-11-01 18:29:23,1
2013-11-01 18:34:23,1
2013-11-01 18:39:23,1
2013-11-01 18:44:24,1
2013-11-01 18:49:25,1
2013-11-01 18:54:34,1
2013-11-01 18:59:34,1
2013-11-01 19:04:34,1
2013-11-01 19:09:35,1
2013-11-01 19:14:35,1
2013-11-01 19:19:35,1
2013-11-01 19:24:35,1
2013-11-01 19:29:35,1
2013-11-01 19:34:35,1
2013-11-01 19:39:35,1
2013-11-01 19:44:36,1
2013-11-01 19:49:45,1
2013-11-01 19:54:45,1
2013-11-01 19:59:46,1
2013-11-01 20:04:46,1
2013-11-01 20:09:46,1
2013-11-01 20:14:46,1
2013-11-01 20:19:47,1
2013-11-01 20:24:56,1
2013-11-01 20:29:57,1
2013-11-01 20:34:57,1
2013-11-01 20:39:57,1
2013-11-01 20:44:57,1
2013-11-01 20:49:58,1
2013-11-01 20:55:07,1
2013-11-01 21:00:07,1
2013-11-01 21:05:07,1
2013-11-01 21:10:08,1
2013-11-01 21:15:08,1
2013-11-01 21:20:08,1
2013-11-01 21:25:08,1
2013-11-01 21:30:08,1
2013-11-01 21:35:08,1
2013-11-01 21:40:14,1
2013-11-01 21:45:19,1
2013-11-01 21:50:19,1
2013-11-01 21:55:24,1
2013-11-01 22:00:26,1
2013-11-01 22:05:26,1
2013-11-01 22:10:26,1
2013-11-01 22:15:26,1
2013-11-01 22:20:26,1
2013-11-01 22:25:26,1
2013-11-01 22:30:26,1
2013-11-01 22:35:31,1
2013-11-01 22:40:31,1
2013-11-01 22:45:31,1
2013-11-01 22:50:31,1
2013-11-01 22:55:32,1
2013-11-01 23:00:32,1
2013-11-01 23:05:32,1
2013-11-01 23:07:22,1
2013-11-01 23:07:32,0
2013-11-01 23:12:32,0
2013-11-01 23:17:32,0
2013-11-01 23:22:32,0
2013-11-01 23:27:32,0
2013-11-01 23:32:32,0
2013-11-01 23:37:32,0
2013-11-01 23:42:32,0
2013-11-01 23:47:32,0
2013-11-01 23:52:32,0
2013-11-01 23:57:32,0
2013-11-02 00:02:32,0
2013-11-02 00:07:32,0
2013-11-02 00:12:32,0
2013-11-02 00:17:32,0
2013-11-02 00:22:32,0
2013-11-02 00:27:32,0
2013-11-02 00:32:32,0
2013-11-02 00:37:33,0
2013-11-02 00:42:33,0
2013-11-02 00:47:33,0
2013-11-02 00:52:33,0
2013-11-02 00:57:33,0
2013-11-02 01:02:33,0
2013-11-02 01:07:33,0
2013-11-02 01:12:33,0
2013-11-02 01:17:33,0
2013-11-02 01:22:33,0
2013-11-02 01:27:33,0
2013-11-02 01:32:34,0
2013-11-02 01:37:43,0
2013-11-02 01:42:44,0
2013-11-02 01:47:44,0
2013-11-02 01:52:44,0
2013-11-02 01:57:44,0
2013-11-02 02:02:44,0
2013-11-02 02:07:44,0
2013-11-02 02:12:44,0
2013-11-02 02:17:44,0
2013-11-02 02:22:44,0
2013-11-02 02:27:45,0
2013-11-02 02:32:45,0
2013-11-02 02:37:45,0
2013-11-02 02:42:45,0
2013-11-02 02:47:45,0
2013-11-02 02:52:46,0
2013-11-02 02:57:46,0
2013-11-02 03:02:46,0
2013-11-02 03:07:46,0
2013-11-02 03:12:46,0
2013-11-02 03:17:46,0
2013-11-02 03:22:46,0
2013-11-02 03:27:46,0
2013-11-02 03:32:46,0
2013-11-02 03:37:46,0
2013-11-02 03:42:46,0
2013-11-02 03:47:47,0
2013-11-02 03:52:47,0
2013-11-02 03:57:47,0
2013-11-02 04:02:47,0
2013-11-02 04:07:47,0
2013-11-02 04:12:47,0
2013-11-02 04:17:47,0
2013-11-02 04:22:47,0
2013-11-02 04:27:47,0
2013-11-02 04:32:48,0
2013-11-02 04:37:48,0
2013-11-02 04:42:48,0
2013-11-02 04:47:48,0
2013-11-02 04:52:48,0
2013-11-02 04:57:08,0
2013-11-02 04:57:18,1
2013-11-02 05:02:18,1
2013-11-02 05:07:18,1
2013-11-02 05:12:18,1
2013-11-02 05:17:18,1
2013-11-02 05:22:18,1
2013-11-02 05:27:18,1
2013-11-02 05:32:19,1
2013-11-02 05:37:19,1
2013-11-02 05:42:19,1
2013-11-02 05:47:19,1
2013-11-02 05:52:19,1
2013-11-02 05:57:19,1
2013-11-02 06:02:19,1
2013-11-02 06:07:19,1
2013-11-02 06:12:19,1
2013-11-02 06:17:19,1
2013-11-02 06:22:20,1
2013-11-02 06:27:20,1
2013-11-02 06:32:20,1
2013-11-02 06:37:20,1
2013-11-02 06:42:20,1
2013-11-02 06:47:20,1
2013-11-02 06:52:20,1
2013-11-02 06:57:20,1
2013-11-02 07:02:20,1
2013-11-02 07:07:20,1
2013-11-02 07:12:20,1
2013-11-02 07:17:20,1
2013-11-02 07:22:20,1
2013-11-02 07:27:21,1
2013-11-02 07:32:21,1
2013-11-02 07:37:21,1
2013-11-02 07:42:21,1
2013-11-02 07:47:21,1
2013-11-02 07:52:21,1
2013-11-02 07:57:21,1
2013-11-02 08:02:21,1
2013-11-02 08:07:21,1
2013-11-02 08:12:21,1
2013-11-02 08:17:21,1
2013-11-02 08:22:24,1
